"flat75-62.cnf", 225, 840, 97146747, 
"flat75-63.cnf", 225, 840, 23211207, 
"flat75-64.cnf", 225, 840, 24585186, 
"flat75-65.cnf", 225, 840, 4532261, 
"flat75-66.cnf", 225, 840, 2295927, 
"flat75-67.cnf", 225, 840, 44745173, 
"flat75-68.cnf", 225, 840, 19475496, 
"flat75-69.cnf", 225, 840, 13567104, 
"flat75-7.cnf", 225, 840, 61211188, 
"flat75-70.cnf", 225, 840, 7552811, 
"flat75-71.cnf", 225, 840, 3492684, 
"flat75-72.cnf", 225, 840, 17149361, 
"flat75-73.cnf", 225, 840, 161130571, 
"flat75-74.cnf", 225, 840, 1307861, 
"flat75-75.cnf", 225, 840, 25306253, 
"flat75-76.cnf", 225, 840, 395405289, 
"flat75-77.cnf", 225, 840, 85758774, 
"flat75-78.cnf", 225, 840, 7135870, 
"flat75-79.cnf", 225, 840, 58849023, 
"flat75-8.cnf", 225, 840, 19498140, 
"flat75-80.cnf", 225, 840, 42705983, 
"flat75-81.cnf", 225, 840, 1404592, 
"flat75-82.cnf", 225, 840, 39249473, 
"flat75-83.cnf", 225, 840, 820610, 
"flat75-84.cnf", 225, 840, 10573193, 
"flat75-85.cnf", 225, 840, 6578285, 
"flat75-86.cnf", 225, 840, 6463465, 
"flat75-87.cnf", 225, 840, 16640140, 
"flat75-88.cnf", 225, 840, 7886841, 
"flat75-89.cnf", 225, 840, 40975166, 
"flat75-9.cnf", 225, 840, 42840628, 
"flat75-90.cnf", 225, 840, 10092439, 
"flat75-91.cnf", 225, 840, 15866648, 
"flat75-92.cnf", 225, 840, 17715874, 
"flat75-93.cnf", 225, 840, 6727386, 
"flat75-94.cnf", 225, 840, 1571082, 
"flat75-95.cnf", 225, 840, 18139279, 
"flat75-96.cnf", 225, 840, 188458990, 
"flat75-97.cnf", 225, 840, 259007, 
"flat75-98.cnf", 225, 840, 12020118, 
"flat75-99.cnf", 225, 840, 90771, 
