"flat50-7.cnf", 150, 545, 2422431, 
"flat50-70.cnf", 150, 545, 180105, 
"flat50-71.cnf", 150, 545, 2979276, 
"flat50-72.cnf", 150, 545, 1780711, 
"flat50-74.cnf", 150, 545, 277141, 
"flat50-75.cnf", 150, 545, 85745, 
"flat50-76.cnf", 150, 545, 327447, 
"flat50-77.cnf", 150, 545, 1269151, 
"flat50-78.cnf", 150, 545, 339727, 
"flat50-79.cnf", 150, 545, 1059594, 
"flat50-8.cnf", 150, 545, 4174120, 
"flat50-80.cnf", 150, 545, 12065, 
"flat50-81.cnf", 150, 545, 312314, 
"flat50-82.cnf", 150, 545, 11381, 
"flat50-83.cnf", 150, 545, 3050251, 
"flat50-84.cnf", 150, 545, 2315091, 
"flat50-85.cnf", 150, 545, 409825, 
"flat50-86.cnf", 150, 545, 138289, 
"flat50-87.cnf", 150, 545, 1933484, 
"flat50-88.cnf", 150, 545, 2982, 
"flat50-89.cnf", 150, 545, 1819855, 
"flat50-9.cnf", 150, 545, 4083626, 
"flat50-90.cnf", 150, 545, 506287, 
"flat50-91.cnf", 150, 545, 1926438, 
"flat50-92.cnf", 150, 545, 115701, 
"flat50-93.cnf", 150, 545, 1278676, 
"flat50-94.cnf", 150, 545, 1198640, 
"flat50-95.cnf", 150, 545, 354181, 
"flat50-96.cnf", 150, 545, 2522, 
"flat50-97.cnf", 150, 545, 639824, 
"flat50-98.cnf", 150, 545, 196917, 
"flat50-99.cnf", 150, 545, 1642483, 
"flat75-1.cnf", 225, 840, 57926075, 
"flat75-10.cnf", 225, 840, 7777085, 
"flat75-100.cnf", 225, 840, 24356755, 
"flat75-11.cnf", 225, 840, 45266700, 
"flat75-12.cnf", 225, 840, 198491550, 
"flat75-13.cnf", 225, 840, 63503501, 
"flat75-14.cnf", 225, 840, 28727016, 
"flat75-15.cnf", 225, 840, 227455486, 
"flat75-16.cnf", 225, 840, 324829892, 
"flat75-17.cnf", 225, 840, 108898053, 
"flat75-18.cnf", 225, 840, 165414750, 
"flat75-19.cnf", 225, 840, 8612975, 
"flat75-2.cnf", 225, 840, 281460285, 
"flat75-20.cnf", 225, 840, 563223702, 
"flat75-21.cnf", 225, 840, 61694144, 
"flat75-22.cnf", 225, 840, 62292542, 
"flat75-23.cnf", 225, 840, 512888, 
"flat75-24.cnf", 225, 840, 104861689, 
"flat75-25.cnf", 225, 840, 479298096, 
"flat75-26.cnf", 225, 840, 330593233, 
"flat75-27.cnf", 225, 840, 18219101, 
"flat75-28.cnf", 225, 840, 100531136, 
"flat75-29.cnf", 225, 840, 63829974, 
"flat75-3.cnf", 225, 840, 21386305, 
"flat75-30.cnf", 225, 840, 32767530, 
"flat75-31.cnf", 225, 840, 491349988, 
"flat75-32.cnf", 225, 840, 32451700, 
"flat75-33.cnf", 225, 840, 424507341, 
"flat75-34.cnf", 225, 840, 1509794, 
"flat75-35.cnf", 225, 840, 131071596, 
"flat75-36.cnf", 225, 840, 210346325, 
"flat75-37.cnf", 225, 840, 90297837, 
"flat75-38.cnf", 225, 840, 118096651, 
"flat75-39.cnf", 225, 840, 3986563, 
"flat75-4.cnf", 225, 840, 205342197, 
"flat75-40.cnf", 225, 840, 35980908, 
"flat75-41.cnf", 225, 840, 131402992, 
"flat75-42.cnf", 225, 840, 255194686, 
"flat75-43.cnf", 225, 840, 96946349, 
"flat75-44.cnf", 225, 840, 150708363, 
"flat75-45.cnf", 225, 840, 19784194, 
"flat75-46.cnf", 225, 840, 42142765, 
"flat75-47.cnf", 225, 840, 65226294, 
"flat75-48.cnf", 225, 840, 2340571, 
"flat75-49.cnf", 225, 840, 36782006, 
"flat75-5.cnf", 225, 840, 8579192, 
"flat75-50.cnf", 225, 840, 34075376, 
"flat75-51.cnf", 225, 840, 107390386, 
"flat75-52.cnf", 225, 840, 55175546, 
"flat75-53.cnf", 225, 840, 154988174, 
"flat75-54.cnf", 225, 840, 8501910, 
"flat75-55.cnf", 225, 840, 51175260, 
"flat75-56.cnf", 225, 840, 22881376, 
"flat75-57.cnf", 225, 840, 122387456, 
"flat75-58.cnf", 225, 840, 29408119, 
"flat75-59.cnf", 225, 840, 113563027, 
"flat75-6.cnf", 225, 840, 14234018, 
"flat75-60.cnf", 225, 840, 312532543, 
"flat75-61.cnf", 225, 840, 14984743, 
"flat75-62.cnf", 225, 840, 264641002, 
"flat75-63.cnf", 225, 840, 206612610, 
"flat75-64.cnf", 225, 840, 48124000, 
"flat75-65.cnf", 225, 840, 4987945, 
"flat75-66.cnf", 225, 840, 54497680, 
"flat75-67.cnf", 225, 840, 177845757, 
"flat75-68.cnf", 225, 840, 89072297, 
"flat75-69.cnf", 225, 840, 90002790, 
"flat75-7.cnf", 225, 840, 273239962, 
"flat75-70.cnf", 225, 840, 34549637, 
"flat75-71.cnf", 225, 840, 38235684, 
"flat75-72.cnf", 225, 840, 66695106, 
"flat75-73.cnf", 225, 840, 1206907102, 
"flat75-74.cnf", 225, 840, 11971485, 
"flat75-75.cnf", 225, 840, 43703396, 
"flat75-76.cnf", 225, 840, 728810023, 
"flat75-77.cnf", 225, 840, 395983029, 
